Order ID,Order Amount (INR),Delivery Time (mins),Order Date,Rating,Number of Items,Delivery Distance (km),Delivery Agent ID,Order Status,Payment Method,Tip Amount (INR),Promo Code Applied,Has Free Delivery,res_id,name,type,address,city,locality,latitude,longitude,cuisines,timings,average_cost_for_two,price_range,highlights,aggregate_rating,votes,photo_count,opentable_support,delivery,state,area,Month,Year,Day,Quarter,Is_Delivered,Is_Cancelled,Has_Promo,Free_Delivery,Completed_Revenue
2478,1859,26,2023-03-21,1.5,5,12.23455478456005,416,Cancelled,Credit Card,116,No,No,18747520,C'sons RepEat,Café,"MM Tower, Aristos Road, Fathima Nagar, Near Jubilee Mission Hospital, East Fort, Thrissur",Thrissur,Kizhakkumpattukara,10.51891943,76.22557528,"Cafe, Continental, Chinese",7 AM to 11 PM,550,2,"['Dinner', 'Cash', 'Credit Card', 'Debit Card', 'Lunch', 'Takeaway Available', 'Breakfast', 'Indoor Seating', 'Table Reservation Not Required']",3.3,13,2,0.0,0,Kerala,38863,March,2023,Tuesday,1,0,1,0,0,0
2479,171,43,2023-08-14,1.4,9,1.999271737948494,947,Cancelled,Credit Card,93,No,No,18728842,Shine Lucky Vaishno Dhaba,Dhaba,"235, New Model Gram, Opposite Police Station, Kochar Market, Model Town, Ludhiana",Ludhiana,Model Town,30.8968121,75.8392126,North Indian,11 AM to 11 PM,300,1,"['Lunch', 'Cash', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Delivery', 'Indoor Seating']",3.1,25,3,0.0,0,Punjab,50362,August,2023,Monday,3,0,1,0,0,0
2480,2951,52,2024-07-18,3.0,1,1.794699807553369,394,Cancelled,UPI,103,Yes,Yes,19068652,Hungout Club Restaurant And Cafe,Café,"Near NLU Collage, Nagor Road, Mandore, Jodhpur",Jodhpur,Mandore,26.365779,73.060113,Cafe,11 AM to 11 PM,250,1,"['Dinner', 'Cash', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Free Wifi']",3.2,5,0,0.0,0,Rajasthan,342239,July,2024,Thursday,3,0,1,1,1,0
2481,375,66,2024-01-19,4.2,1,10.10872743361887,466,In-Transit,Credit Card,189,Yes,Yes,18660975,Paradise,Casual Dining,"Survey 38/1, Mount Poonamallee High Road, Porur, Chennai",Chennai,Porur,13.02889922,80.17037921,"Biryani, North Indian",11 AM to 11 PM,800,2,"['Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Table booking recommended']",4.2,1721,344,0.0,1,Tamil Nadu,130058,January,2024,Friday,1,0,0,1,1,0
2481,375,66,2024-01-19,4.2,1,10.10872743361887,466,In-Transit,Credit Card,189,Yes,Yes,18660975,Paradise,Casual Dining,"Survey 38/1, Mount Poonamallee High Road, Porur, Chennai",Chennai,Porur,13.02889922,80.17037921,"Biryani, North Indian",11 AM to 11 PM,800,2,"['Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Air Conditioned', 'Table booking recommended']",4.2,1721,344,0.0,0,Tamil Nadu,130058,January,2024,Friday,1,0,0,1,1,0
2482,2012,82,2023-06-20,4.1,9,6.638704436667126,269,In-Transit,Credit Card,18,Yes,Yes,18893707,Chapter Seven Skybar & Kitchen,Bar,"Top Floor, Sanskriti Arcade, Kaspate Wasti, Near Chhatrapati Chauk, Wakad, Pune ",Pune,Wakad,18.59480089,73.77414554,"North Indian, Continental, Finger Food, American, Thai",5 PM to 1:30 AM,1500,3,"['Cash', 'Delivery', 'Credit Card', 'Dinner', 'Takeaway Available', 'Debit Card', 'Live Sports Screening', 'Fullbar', 'Live Music', 'Nightlife', 'Outdoor Seating', 'Smoking Area']",4.0,226,431,0.0,0,Maharashtra,307713,June,2023,Tuesday,2,0,0,1,1,0
2483,2827,45,2023-06-25,1.1,6,1.93449457103967,885,In-Transit,Credit Card,190,No,Yes,2601591,Naveen's Bapu Ki Kutia,Casual Dining,"STC Palm Square above Axis Bank, Lalghati, Airport Area, Bhopal",Bhopal,Airport Area,23.274348,77.370337,North Indian,11 AM to 11 PM,550,2,"['Takeaway Available', 'Credit Card', 'Lunch', 'Dinner', 'Delivery', 'Breakfast', 'No Alcohol Available', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']",3.0,219,43,0.0,1,Madhya Pradesh,308245,June,2023,Sunday,2,0,0,0,1,0
2484,838,25,2024-06-02,3.1,2,5.578462848169534,889,Cancelled,Debit Card,65,Yes,Yes,19047153,Mast Banarasi Paan,Paan Shop,"Laxmi srivari hotel, 14 greenways road, Alagapuram, Salem, Alagapuram Pudur, Salem",Salem,Alagapuram Pudur,11.67618249,78.14344324,Paan,Not Available,100,1,"['Cash', 'Takeaway Available']",0.0,3,0,0.0,0,Tamil Nadu,130058,June,2024,Sunday,2,0,1,1,1,0
2484,838,25,2024-06-02,3.1,2,5.578462848169534,889,Cancelled,Debit Card,65,Yes,Yes,19047153,Mast Banarasi Paan,Paan Shop,"Laxmi srivari hotel, 14 greenways road, Alagapuram, Salem, Alagapuram Pudur, Salem",Salem,Alagapuram Pudur,11.67618249,78.14344324,Paan,Not Available,100,1,"['Cash', 'Takeaway Available']",0.0,3,0,0.0,1,Tamil Nadu,130058,June,2024,Sunday,2,0,1,1,1,0
2485,748,20,2024-08-21,3.8,4,6.289920657404017,161,In-Transit,Cash,141,Yes,Yes,801229,Gelato Vinto,Kiosk,"K's Trident, Rana Pratap Marg, Hazratganj, Lucknow",Lucknow,"Sahara Ganj Mall, Hazratganj",26.85516318,80.94607338,Desserts,11 AM to 11 PM (Mon-Sun),200,1,"['Delivery', 'Takeaway Available', 'No Seating Available', 'Credit Card', 'Cash', 'No Alcohol Available', 'Debit Card', 'Mall Parking', 'Desserts and Bakes', 'Digital Payments Accepted', 'Self Service', 'Pure Veg', 'Air Conditioned']",3.1,12,2,0.0,0,Uttar Pradesh,240928,August,2024,Wednesday,3,0,0,1,1,0
2486,941,76,2023-09-30,3.3,4,13.08351340159919,357,Delivered,Credit Card,37,Yes,No,2500034,Green Leaf,Casual Dining,"Shop 6-9, Fame Tapadiya Multiplex, Town Centre, N-1, CIDCO, Aurangabad",Aurangabad,CIDCO,19.87926553,75.36599167,"Chinese, North Indian",12 Noon to 10:45 PM (Mon-Sun),750,3,"['Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Debit Card', 'Outdoor Seating', 'Air Conditioned', 'Pure Veg']",4.9,881,221,0.0,1,Maharashtra,307713,September,2023,Saturday,3,1,0,1,0,941
2486,941,76,2023-09-30,3.3,4,13.08351340159919,357,Delivered,Credit Card,37,Yes,No,2500034,Green Leaf,Casual Dining,"Shop 6-9, Fame Tapadiya Multiplex, Town Centre, N-1, CIDCO, Aurangabad",Aurangabad,CIDCO,19.87926553,75.36599167,"Chinese, North Indian",12 Noon to 10:45 PM (Mon-Sun),750,3,"['Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Debit Card', 'Outdoor Seating', 'Air Conditioned', 'Pure Veg']",4.9,881,221,0.0,0,Maharashtra,307713,September,2023,Saturday,3,1,0,1,0,941
2486,941,76,2023-09-30,3.3,4,13.08351340159919,357,Delivered,Credit Card,37,Yes,No,2500034,Green Leaf,Casual Dining,"Shop 6-9, Fame Tapadiya Multiplex, Town Centre, N-1, CIDCO, Aurangabad",Aurangabad,CIDCO,19.87926553,75.36599167,"Chinese, North Indian",12 Noon to 10:45 PM (Mon-Sun),750,3,"['Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Debit Card', 'Outdoor Seating', 'Air Conditioned', 'Pure Veg']",4.9,881,221,0.0,1,Bihar,94163,September,2023,Saturday,3,1,0,1,0,941
2486,941,76,2023-09-30,3.3,4,13.08351340159919,357,Delivered,Credit Card,37,Yes,No,2500034,Green Leaf,Casual Dining,"Shop 6-9, Fame Tapadiya Multiplex, Town Centre, N-1, CIDCO, Aurangabad",Aurangabad,CIDCO,19.87926553,75.36599167,"Chinese, North Indian",12 Noon to 10:45 PM (Mon-Sun),750,3,"['Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Debit Card', 'Outdoor Seating', 'Air Conditioned', 'Pure Veg']",4.9,881,221,0.0,0,Bihar,94163,September,2023,Saturday,3,1,0,1,0,941
2487,2692,88,2024-07-30,2.6,5,1.179284109486588,425,In-Transit,Cash,36,No,No,18952307,Mohadikar Saoji,Unknown,"Plot 214, Friends Colony, Katol Road, Gittikhadan, Nagpur",Nagpur,Gittikhadan,21.17240452,79.04177103,Maharashtrian,11 AM to 11 PM,300,1,"['Lunch', 'Cash', 'Takeaway Available', 'Dinner', 'Delivery']",2.7,6,2,0.0,1,Maharashtra,307713,July,2024,Tuesday,3,0,0,0,0,0
2488,2167,68,2024-01-24,1.9,3,3.96820098148748,204,Delivered,Credit Card,31,Yes,No,19090704,Cream & Fudge,Dessert Parlour,"2/111, Mount Poonamallee Road, Katupakkam, Porur, Chennai",Chennai,Porur,13.04353901,80.1212512,"Desserts, Ice Cream, Fast Food, Bakery","9am – 12midnight (Mon-Thu),9am – 1am (Fri-Sun)",500,2,"['Delivery', 'Debit Card', 'Cash', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Digital Payments Accepted', 'Desserts and Bakes']",3.2,6,12,0.0,1,Tamil Nadu,130058,January,2024,Wednesday,1,1,0,1,0,2167
2489,1704,47,2024-07-24,1.1,6,14.36728489798048,657,Cancelled,UPI,74,No,Yes,18739608,Tea Post,Café,"B 106, ICC Building, Near Kadiwala School, Ring Road, Surat",Surat,Udhna Gam,21.181713,72.822678,"Tea, Street Food, Sandwich, Beverages",9 AM to 7:30 PM,100,1,"['Cash', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg']",3.5,20,3,0.0,0,Gujarat,196024,July,2024,Wednesday,3,0,1,0,1,0
2490,513,57,2023-11-20,2.6,6,14.58000421095774,946,Delivered,Net Banking,155,Yes,Yes,6878,Bikanervala,Sweet Shop,"Ground Floor, ILD Trade Centre, Sohna Road, Gurgaon",Gurgaon,Sohna Road,28.42519763,77.03896053,"Mithai, Street Food, South Indian, North Indian, Chinese",10 AM to 10 PM,600,2,"['Lunch', 'Cash', 'Delivery', 'Debit Card', 'Dinner', 'Takeaway Available', 'Credit Card', 'Sodexo', 'Ticket Restaurant', 'Pure Veg', 'Indoor Seating', 'Air Conditioned', 'Wheelchair Accessible', 'Desserts and Bakes']",3.9,962,489,0.0,0,Haryana,44212,November,2023,Monday,4,1,0,1,1,513
2490,513,57,2023-11-20,2.6,6,14.58000421095774,946,Delivered,Net Banking,155,Yes,Yes,6878,Bikanervala,Sweet Shop,"Ground Floor, ILD Trade Centre, Sohna Road, Gurgaon",Gurgaon,Sohna Road,28.42519763,77.03896053,"Mithai, Street Food, South Indian, North Indian, Chinese",10 AM to 10 PM,600,2,"['Lunch', 'Cash', 'Delivery', 'Debit Card', 'Dinner', 'Takeaway Available', 'Credit Card', 'Sodexo', 'Ticket Restaurant', 'Pure Veg', 'Indoor Seating', 'Air Conditioned', 'Wheelchair Accessible', 'Desserts and Bakes']",3.9,962,489,0.0,1,Haryana,44212,November,2023,Monday,4,1,0,1,1,513
2491,1589,43,2023-02-08,3.6,4,7.752894486887599,674,Cancelled,Cash,29,No,No,18398601,Taste Drive,Kiosk,"N-13, NDSE Part 1, South Extension 1, New Delhi",New Delhi,South Extension 1,28.56904138,77.22343046,Fast Food,1pm – 10pm (Mon-Sun),300,1,"['No Seating Available', 'Dinner', 'Standing Tables', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Digital Payments Accepted']",3.6,62,30,0.0,1,Delhi,1484,February,2023,Wednesday,1,0,1,0,0,0
2492,2859,67,2023-08-25,2.0,3,8.252643550476211,671,Cancelled,Debit Card,69,Yes,No,18545278,Dilli BC,Quick Bites,"WZ 297, GL 8, G Block, Hari Nagar, Jail Road, New Delhi",New Delhi,Jail Road,28.62775,77.100105,"North Indian, Rolls",6pm – 4am (Mon-Sun),1000,3,"['Cash', 'Takeaway Available', 'Dinner', 'Delivery', 'Indoor Seating']",4.3,297,392,0.0,1,Delhi,1484,August,2023,Friday,3,0,1,1,0,0
2493,2491,80,2023-10-17,3.0,1,8.715468339323326,184,Delivered,Cash,42,No,Yes,19060587,M. G. Fast Food,Quick Bites,"IInd C Road, Sardarpura, Jodhpur",Jodhpur,Sardarpura,26.27694885,73.0108197,Fast Food,11 AM to 11 PM,200,1,"['Dinner', 'Cash', 'Lunch', 'Takeaway Available', 'Indoor Seating', 'Pure Veg', 'Air Conditioned']",3.7,23,12,0.0,1,Rajasthan,342239,October,2023,Tuesday,4,1,0,0,1,2491
2494,216,45,2024-09-23,4.3,3,14.92061287210342,889,Cancelled,Debit Card,34,No,Yes,18715171,Cafe 99 Polo,Café,"Polo View, Lal Chowk",Srinagar,Lal Chowk,0.0,0.0,Cafe,11 AM to 11 PM,500,2,"['Lunch', 'Cash', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Debit Card', 'Indoor Seating']",3.2,19,6,0.0,0,Jammu and Kashmir,42241,September,2024,Monday,3,0,1,0,1,0
2495,378,72,2024-03-01,1.4,9,0.5470286937392412,245,Cancelled,Cash,197,Yes,No,18649514,Hotelkaar Biriyani,Quick Bites,"15, Natesan Street, T. Nagar, Chennai",Chennai,T. Nagar,13.03645668,80.22890635,South Indian,8 AM – 12 Midnight,350,1,"['Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Digital Payments Accepted']",4.0,921,5,0.0,1,Tamil Nadu,130058,March,2024,Friday,1,0,1,1,0,0
2495,378,72,2024-03-01,1.4,9,0.5470286937392412,245,Cancelled,Cash,197,Yes,No,18649514,Hotelkaar Biriyani,Quick Bites,"15, Natesan Street, T. Nagar, Chennai",Chennai,T. Nagar,13.03645668,80.22890635,South Indian,8 AM – 12 Midnight,350,1,"['Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Digital Payments Accepted']",4.0,921,5,0.0,0,Tamil Nadu,130058,March,2024,Friday,1,0,1,1,0,0
2496,2032,60,2024-03-09,1.4,6,4.443019698801714,494,Delivered,Net Banking,49,Yes,No,18765125,Sweet Way,Bakery,"Ground Floor, IIFL Building, Nadala, Gunadala, Vijayawada",Vijayawada,Gunadala,16.523879,80.663396,"Bakery, Desserts, Mithai, Fast Food",10:30am – 11pm (Mon-Sun),500,2,"['Delivery', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Desserts and Bakes']",3.5,34,184,0.0,1,Andhra Pradesh,160205,March,2024,Saturday,1,1,0,1,0,2032
2496,2032,60,2024-03-09,1.4,6,4.443019698801714,494,Delivered,Net Banking,49,Yes,No,18765125,Sweet Way,Bakery,"Ground Floor, IIFL Building, Nadala, Gunadala, Vijayawada",Vijayawada,Gunadala,16.523879,80.663396,"Bakery, Desserts, Mithai, Fast Food",10:30am – 11pm (Mon-Sun),500,2,"['Delivery', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Desserts and Bakes']",3.5,34,184,0.0,0,Andhra Pradesh,160205,March,2024,Saturday,1,1,0,1,0,2032
2497,1090,58,2024-09-20,3.0,6,11.09664608423348,451,Cancelled,Net Banking,139,No,Yes,18780882,Hotel JayaDurga,Quick Bites,"D 27/21/81 Kaleswara Rao Road, Behind Swarna Cine Complex, Governorpet, Vijayawada",Vijayawada,Governorpet,16.51281366,80.62611009,"South Indian, Andhra, Chinese, North Indian",11 AM to 11 PM,300,1,"['Lunch', 'Cash', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Delivery', 'Indoor Seating']",4.0,232,12,0.0,1,Andhra Pradesh,160205,September,2024,Friday,3,0,1,0,1,0
2497,1090,58,2024-09-20,3.0,6,11.09664608423348,451,Cancelled,Net Banking,139,No,Yes,18780882,Hotel JayaDurga,Quick Bites,"D 27/21/81 Kaleswara Rao Road, Behind Swarna Cine Complex, Governorpet, Vijayawada",Vijayawada,Governorpet,16.51281366,80.62611009,"South Indian, Andhra, Chinese, North Indian",11 AM to 11 PM,300,1,"['Lunch', 'Cash', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Delivery', 'Indoor Seating']",4.0,232,12,0.0,0,Andhra Pradesh,160205,September,2024,Friday,3,0,1,0,1,0
2498,466,78,2024-09-06,3.6,3,12.40114783954164,328,Cancelled,Net Banking,115,No,No,18967152,Hot N Grill,Casual Dining,"SA 18/112 A, Panchkoshi Road Sarang Talab, Bharat Nagar Colony, Ashok Nagar, Pandeypur, Varanasi",Varanasi,Pandeypur,25.3489718,83.0060399,North Indian,11 AM to 10:30 PM,500,3,"['Lunch', 'Takeaway Available', 'Breakfast', 'No Alcohol Available', 'Dinner', 'Cash', 'Lunch Menu', 'Indoor Seating', 'Table booking for Groups', 'Air Conditioned', 'Free Parking', 'Digital Payments Accepted', 'All Day Breakfast', 'Desserts and Bakes']",3.2,7,3,0.0,0,Uttar Pradesh,240928,September,2024,Friday,3,0,1,0,0,0
2499,1916,43,2023-08-11,2.6,7,3.334078006383575,685,Delivered,Net Banking,114,Yes,No,19006054,Kolkata Alishaan Biryani,Quick Bites,"Beside Iqra Masjid, Ratan Takiz Main Road, Hindpiri, Ranchi",Ranchi,Hindpiri,0.0,0.0,Biryani,10 AM to 10 PM,100,1,"['Dinner', 'Cash', 'Lunch', 'Takeaway Available', 'Indoor Seating', 'Digital Payments Accepted']",3.4,13,0,0.0,0,Jharkhand,79716,August,2023,Friday,3,1,0,1,0,1916
2500,941,38,2024-01-13,2.5,1,1.407026249400054,802,Delivered,Net Banking,119,Yes,Yes,18783286,Cafe Ludic,Café,"Shop 4, One World Capital, Bodakdev, Ahmedabad",Ahmedabad,Bodakdev,23.03298011,72.50340257,Cafe,"11am – 11pm (Mon-Fri),11am – 11:30pm (Sat-Sun)",600,2,"['Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Lunch', 'Delivery', 'Debit Card', 'Board Games', 'Outdoor Seating', 'Indoor Seating', 'Live Sports Screening', 'Live Music', 'Air Conditioned', 'Serves Jain Food']",3.5,107,196,0.0,1,Gujarat,196024,January,2024,Saturday,1,1,0,1,1,941
2500,941,38,2024-01-13,2.5,1,1.407026249400054,802,Delivered,Net Banking,119,Yes,Yes,18783286,Cafe Ludic,Café,"Shop 4, One World Capital, Bodakdev, Ahmedabad",Ahmedabad,Bodakdev,23.03298011,72.50340257,Cafe,"11am – 11pm (Mon-Fri),11am – 11:30pm (Sat-Sun)",600,2,"['Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Lunch', 'Delivery', 'Debit Card', 'Board Games', 'Outdoor Seating', 'Indoor Seating', 'Live Sports Screening', 'Live Music', 'Air Conditioned', 'Serves Jain Food']",3.5,107,196,0.0,0,Gujarat,196024,January,2024,Saturday,1,1,0,1,1,941
2501,214,80,2024-07-02,3.0,2,9.844424019657732,640,Cancelled,UPI,105,No,Yes,18982545,Hotel Prince,Bar,"3, Gut 13/2, Mumbai Road, Priya Darshayini Colony, Padegaon, CIDCO, Aurangabad",Aurangabad,CIDCO,19.883477,75.290592,"North Indian, Fast Food",11 AM to 11 PM,500,2,"['Lunch', 'Cash', 'Takeaway Available', 'Dinner', 'Beer', 'Indoor Seating', 'Smoking Area']",0.0,1,0,0.0,0,Maharashtra,307713,July,2024,Tuesday,3,0,1,0,1,0
2501,214,80,2024-07-02,3.0,2,9.844424019657732,640,Cancelled,UPI,105,No,Yes,18982545,Hotel Prince,Bar,"3, Gut 13/2, Mumbai Road, Priya Darshayini Colony, Padegaon, CIDCO, Aurangabad",Aurangabad,CIDCO,19.883477,75.290592,"North Indian, Fast Food",11 AM to 11 PM,500,2,"['Lunch', 'Cash', 'Takeaway Available', 'Dinner', 'Beer', 'Indoor Seating', 'Smoking Area']",0.0,1,0,0.0,0,Bihar,94163,July,2024,Tuesday,3,0,1,0,1,0
2502,1115,70,2024-02-05,1.0,7,3.394159794904178,809,In-Transit,Net Banking,20,Yes,No,18690169,Gellato Da Vinci,Dessert Parlour,"Food Court, Third Floor, Pavilion Mall, Near Fountain Chowk, Civil Lines, Ludhiana",Ludhiana,Civil Lines,30.91615354,75.84082749,Ice Cream,11:30 AM to 11 PM,700,2,"['Cash', 'Takeaway Available', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Digital Payments Accepted']",0.0,1,1,0.0,0,Punjab,50362,February,2024,Monday,1,0,0,1,0,0
2503,1500,17,2024-08-20,3.0,7,13.10156414802711,550,Delivered,Debit Card,188,No,No,120656,Polka Pastry Shop,Bakery,"SCO 184, Sector 34 C, Near Sector 34, Chandigarh",Chandigarh,Sector 34,30.71797864,76.7667589,"Bakery, Fast Food",7:30 AM to 10:30 PM,300,1,"['No Seating Available', 'Delivery', 'Credit Card', 'Cash', 'Takeaway Available', 'Debit Card', 'Air Conditioned', 'Desserts and Bakes', 'Digital Payments Accepted']",3.1,115,105,0.0,0,Chandigarh,114,August,2024,Tuesday,3,1,0,0,0,1500
2504,2057,10,2023-10-06,3.7,8,12.08424327386619,399,Cancelled,Cash,49,Yes,Yes,18732540,Chick Inn,Casual Dining,"Mani Sahoo Chhak, Cantonment Road, Cuttack",Cuttack,Buxi Bazaar,20.47761239,85.87860605,"Chinese, Indian",11 AM to 11 PM,700,2,"['Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Indoor Seating', 'Digital Payments Accepted']",3.5,31,6,0.0,0,Odisha,155707,October,2023,Friday,4,0,1,1,1,0
2505,1292,43,2023-01-17,1.9,7,6.958909788426367,675,In-Transit,Net Banking,6,Yes,Yes,19144548,Mleko,Beverage Shop,"Sarvottam Nagar Society, Drive In Road, Vijay Char Rasta, Navrangpura, Ahmedabad",Ahmedabad,Navrangpura,23.041593,72.551061,Beverages,10am – 11pm (Mon-Sun),150,1,"['Cash', 'Takeaway Available', 'Indoor Seating', 'Digital Payments Accepted', 'Air Conditioned']",3.8,23,21,0.0,0,Gujarat,196024,January,2023,Tuesday,1,0,0,1,1,0
2506,350,10,2023-04-02,4.7,8,6.658203262102019,977,Delivered,Debit Card,33,No,No,18817141,Non-Veg Diaries,Quick Bites,"A-25, Near Petrol pump, Main Road, Jawahar Nagar, Talwandi, Kota",Kota,Talwandi,25.153296,75.837585,"North Indian, Mughlai","11:15 AM to 11 PM (Mon, Wed-Sun), Tue Closed",800,3,"['Lunch', 'Cash', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Indoor Seating']",3.2,15,1,0.0,0,Rajasthan,342239,April,2023,Sunday,2,1,0,0,0,350
2507,1197,24,2024-07-24,1.0,1,11.34625780390177,567,Delivered,Credit Card,59,Yes,No,50816,Polar Bear,Dessert Parlour,"352/B, 24th Main, 5th Phase, JP Nagar, Bangalore",Bangalore,JP Nagar,12.90195608,77.58590922,"Desserts, Ice Cream, Bakery, Fast Food",11 AM to 11 PM,350,1,"['Credit Card', 'Takeaway Available', 'Cash', 'Delivery', 'No Alcohol Available', 'Debit Card', 'Air Conditioned', 'Desserts and Bakes', 'Table booking recommended', 'Indoor Seating', 'Pure Veg', 'Sneakpeek']",4.0,288,168,0.0,1,Karnataka,191791,July,2024,Wednesday,3,1,0,1,0,1197
2508,503,42,2023-10-12,2.2,3,6.271386919665458,801,In-Transit,Credit Card,28,No,Yes,18744776,The Me 'N' U Cafe,Café,"2nd Floor Lane 4, Main Road Bemina, Near Govt. Degree College, Iqbalabad, Usmanabad, Bemina, Lal Chowk, Srinagar",Srinagar,Lal Chowk,34.07806758,74.77932215,"Cafe, Continental",Not Available,600,2,"['Dinner', 'Cash', 'Lunch', 'Takeaway Available', 'Indoor Seating', 'Table Reservation Not Required']",3.2,4,0,0.0,0,Jammu and Kashmir,42241,October,2023,Thursday,4,0,0,0,1,0
2509,1351,89,2023-12-01,3.8,2,7.93896720496333,252,Cancelled,Debit Card,55,Yes,Yes,18700303,Hotel Punjabi Tadka,Quick Bites,"Biju Pattnaik Square, Police Colony",Cuttack,Police Colony,20.48350881,85.85943505,"Biryani, North Indian","11 AM to 4 PM, 6 PM to 11 PM",250,1,"['No Alcohol Available', 'Cash', 'Lunch', 'Takeaway Available', 'Dinner', 'Indoor Seating', 'Free Parking', 'Digital Payments Accepted']",3.5,64,2,0.0,0,Odisha,155707,December,2023,Friday,4,0,1,1,1,0
2510,758,83,2023-10-12,1.8,6,4.237828065676656,566,In-Transit,UPI,35,Yes,No,103015,DND Bar & Lounge,Bar,"Hotel Maharani Prime, Opposite Bus Stand, Sindhi Camp, Jaipur",Jaipur,"Hotel Maharani Prime, Sindhi Camp",26.92309408,75.80232237,North Indian,6pm – 3am (Mon-Sun),1100,3,"['Dinner', 'Cash', 'Credit Card', 'Lunch', 'Serves Alcohol', 'Takeaway Available', 'Debit Card', 'Free Parking', 'Valet Parking Available', 'Outdoor Seating', 'Rooftop', 'Table booking recommended', 'Wifi', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Smoking Area']",3.7,86,52,0.0,0,Rajasthan,342239,October,2023,Thursday,4,0,0,1,0,0
2511,2402,55,2024-01-02,4.3,1,5.856768773080874,843,Delivered,Cash,83,Yes,No,18731066,Kiran Confectionery & Cakes,Confectionery,"Shop 324, Street 7, East of Kailash, New Delhi",New Delhi,East of Kailash,28.55813721,77.2525036,"Bakery, Fast Food",9 AM to 10 PM,300,1,"['No Seating Available', 'Delivery', 'Cash', 'Takeaway Available']",2.8,5,3,0.0,0,Delhi,1484,January,2024,Tuesday,1,1,0,1,0,2402
2512,2868,24,2023-06-02,3.6,3,14.29775529524926,397,Delivered,Cash,112,Yes,Yes,18694700,Deepu Mukhwas,Confectionery,"2nd Floor, Pacific Mall, Jakhan, Dehradun",Dehradun,Jakhan,30.36644934,78.07028867,Desserts,10 AM to 10 PM,200,1,"['Takeaway Available', 'Credit Card', 'Cash', 'Delivery', 'Debit Card']",3.1,5,3,0.0,1,Uttarakhand,53483,June,2023,Friday,2,1,0,1,1,2868
2513,1344,12,2023-01-09,5.0,8,3.630066472670067,980,In-Transit,Cash,34,Yes,Yes,6504403,Ruchira Snacks,Quick Bites,"Chaphekar Chowk Flyover, Chinchwad, Pune",Pune,Chinchwad,18.62972637,73.78201917,"Street Food, Maharashtrian","6:30 AM to 1 PM, 4 PM to 9:30 PM",100,1,"['Cash', 'No Seating Available', 'Takeaway Available', 'No Alcohol Available', 'Pure Veg']",3.7,61,24,0.0,0,Maharashtra,307713,January,2023,Monday,1,0,0,1,1,0
2514,574,21,2024-10-01,1.0,9,11.77066843784819,261,Delivered,Net Banking,190,No,Yes,1401947,Nema Kulfi Faluda,Quick Bites,"3, NSC Tower, Greater Brajeshwari, By Pass Road (North), Indore",Indore,By Pass Road (North),22.70329609,75.91227449,"Fast Food, Desserts, Beverages",1 PM to 11 PM,400,2,"['Cash', 'Takeaway Available', 'Desserts and Bakes', 'Outdoor Seating', 'Pure Veg']",3.2,9,2,0.0,0,Madhya Pradesh,308245,October,2024,Tuesday,4,1,0,0,1,574
