name,Total_Orders,Revenue,Avg_Order_Value,Avg_Rating
Gelato Davinci Italian Natural Ice Cream,1,2306,2306.0,2.6
Geetha Restaurant,1,0,2161.0,4.6
Geeta Juice Corner,1,0,1269.0,3.5
Gazebo Restaurant & Party Lawn,1,168,168.0,2.9
Gazebo Garden Restaurant,1,0,1810.0,1.7
Gazal Ice-Cream Parlour,1,0,2997.0,2.1
Gaylord Tea  Coffee Snacks,1,1726,1726.0,4.0
Gayatri Mishthan Bhandar,1,0,2527.0,3.0
Gayatri Mewad,1,5598,2799.0,1.4
Gaurav Sweets and Snacks,1,387,387.0,3.2
Gauranga Bakers,1,0,2458.0,4.3
Gauganga Natural Food Products,1,1811,1811.0,1.5
Gastronomer by Double Roti,1,1888,1888.0,3.1
Garlick Restaurant,1,0,1409.0,1.8
Garib Bakery,1,0,162.0,3.0
Garg Sweets,1,1998,1998.0,2.9
Burgertron,1,2008,2008.0,3.6
Burgerama,1,0,480.0,2.1
BurgerZilla Gourmet Burger,1,2332,1166.0,2.5
Burger TX1880,1,0,1879.0,4.6
Burger Nest,1,0,2527.0,1.5
Burger N Sons,1,0,251.0,4.1
Burger Ka Baap,1,0,1668.0,1.6
Burger Grill,1,0,2847.0,2.5
Burger Fries Factory,1,0,892.0,2.4
Burger Choice,1,0,193.0,2.4
Burger Bite,1,0,961.0,3.5
Get Desserted,1,0,1949.0,1.1
German Bakery,1,0,2186.0,3.8
George Restaurant,1,1221,1221.0,3.7
Gellato Da Vinci,1,0,1115.0,1.0
Gelato Vinto,1,0,748.0,3.8
Gilly's Restobar,1,2958,2958.0,2.8
Gija cafe,1,0,623.0,3.5
Giardino- Jai Mahal Palace,1,0,2926.0,5.0
Giani Ji Di Hatti,1,0,670.0,3.0
Giani,1,0,2572.0,3.4
Ghousia Hotel,1,0,2158.0,2.0
Ghosh Sweets Corner,1,0,2396.0,1.6
Ghosh & Co.,1,1131,1131.0,3.1
Gheba Sweets,1,0,453.0,1.9
Gharghuti Kanduri Muton Hand,1,0,257.0,2.6
Gharelu Foods,1,716,716.0,2.6
Ghar Ki Rasoi,1,492,492.0,1.5
Ghar Ka Khana,1,0,847.0,5.0
Ghar Aangan Restaurant,1,0,1676.0,4.9
Ghai Kulfi,1,0,1644.0,2.5
Ghai Bakers Kitchen,1,0,1672.0,1.8
Gods Kitchen,1,569,569.0,4.5
Godfather Lounge & Bistro,1,2966,2966.0,1.9
Goa Portuguesa,1,0,2161.0,2.3
Go Ssip - The Triple C,1,0,2596.0,4.1
Go Cool Confectionary's,1,0,1851.0,3.2
Go China Restaurant,1,0,1863.0,4.8
Go Chaatiz,1,0,2501.0,2.8
Go Biryan,1,2182,2182.0,4.6
Go Amrit,1,0,464.0,3.3
Go 4 Food,1,0,1749.0,4.6
Glen's Bakehouse,1,0,2846.0,2.7
Glee,1,0,2102.0,3.1
Gita Samosa Centre,1,0,2706.0,2.9
Girraj Dhaba,1,0,1526.0,1.4
Girgaon Katta,1,2692,1346.0,4.0
Gilori - The Taste of Nawaabs,1,0,2280.0,3.1
Golden Restro Bar - Hotel Golden Grand,1,0,1056.0,3.6
Golden Moments,1,0,661.0,4.1
Golden Ice Cream,1,0,2251.0,4.6
Golden Harvest - Airport Centre Point,1,0,1365.0,2.2
Golden Dragon,1,0,1977.0,4.5
Golden Chopsticx,1,0,1480.0,2.1
Golden Chikki & Wada Pav,1,2233,2233.0,1.2
Golbari,1,0,518.0,2.0
Gokuldham,1,0,1497.0,3.0
Gokul Oottupura,1,2868,2868.0,2.1
Gokul Ice Creams,1,0,2183.0,3.8
Gokul Bhojanalya,1,0,2870.0,2.9
Gokul,1,0,345.0,1.7
Gokhle Uphar Gruh,1,2487,2487.0,4.6
Gogo Momo,1,3572,1786.0,2.1
Gofuku,1,0,472.0,4.6
Gopaldas Pethe Wale,1,2604,2604.0,3.0
Gopal Kachchhi Dabeli & Aloopuri,1,672,672.0,4.0
Gopal Ji Sweets,1,1313,1313.0,2.0
Gopal Guest House,1,0,919.0,4.8
Goosebumps,1,0,2670.0,1.1
Goodricke Tea Pot,1,0,1193.0,1.5
Goodness of Arokya Milk,1,0,337.0,2.7
Goodies Foodies By US,1,0,2419.0,4.0
Goodies Arabian Taste,1,274,274.0,2.3
Good to Go,1,0,2643.0,1.3
Good Times Cafe,1,0,1625.0,2.0
Good Luck Restaurant & Bar,1,566,566.0,4.2
Goli Vada Pav No.1,1,0,1885.0,3.1
Goli Vada Pav No- 1,1,2978,1489.0,4.2
Goli Vada Pav 1,1,0,161.0,1.4
Golden Tea Stall,1,2641,2641.0,2.7
Goyal Ji Sweets,1,0,2003.0,2.4
Goyal Fruit Juice Centre,1,0,904.0,3.0
Goyal Fast Food,1,0,477.0,4.6
Govinda's Fast Food Centre,1,0,2095.0,2.4
Govind's Vegetarian Restaurant,1,0,1069.0,4.4
Govardhan Pan Palace,1,0,2383.0,3.5
Govardhan Mishtan Bhandar,1,0,869.0,4.7
Gourmett Kitchen,1,0,2561.0,2.6
Gouri Sweets,1,5266,2633.0,1.7
Gossips Desserts & Cafe,1,0,467.0,1.6
Gossippa,1,2028,2028.0,3.6
Gossip Fusion Bistro,1,1686,843.0,2.5
Goru Sweets,1,0,2659.0,2.7
Gorakhpur Biryani Corner,1,4402,2201.0,4.2
Gopi Sweets,1,1439,1439.0,2.0
Gopi Doodh Bhandar,1,0,1324.0,1.7
Green Hotel,1,1911,1911.0,1.5
Green Heritage Family Restaurant,1,0,309.0,4.2
Green Chillyz,1,0,504.0,2.8
Green Bawarchi Restaurant,1,0,2073.0,4.9
Green Bawarchi,1,0,2097.0,2.5
Great Wok of China,1,781,781.0,3.8
Great Sagar Restaurant,1,0,1785.0,4.2
Gravy Caramel,1,0,2085.0,1.0
Grasshopper,1,0,721.0,3.3
Grapho 07,1,463,463.0,3.5
Grapes & Cloves,1,0,2706.0,2.8
Grandmama's Café,1,0,409.0,1.5
Grand Madras Cafe,1,0,2513.0,3.8
Grand Biriyani,1,0,1557.0,4.5
Grains 'n' Beans,1,0,2934.0,3.5
Grab D Thattu,1,0,755.0,4.7
Burger Beans,1,0,794.0,4.8
Burger Bar,1,0,565.0,3.1
Burger And Pizza Point,1,0,1772.0,3.9
Burger Alert,1,2930,2930.0,3.4
Burger & Fast Food Corner,1,0,952.0,2.5
Burger,1,0,1827.0,2.8
Buon Appetito,1,1231,1231.0,4.4
Bunty Lajawab Burger,1,0,2240.0,3.0
Bun Makkhan Chai,1,0,2096.0,5.0
Bumble Bee,1,2646,2646.0,2.9
Bulls & Beers,1,0,448.0,1.8
Bullet BBQ,1,2861,2861.0,4.9
Bukkad Nukkad,1,0,2509.0,4.7
Bukhara Grill,1,2896,2896.0,2.0
Buhari Special Juice,1,2939,2939.0,4.5
Green House - The House Of MG,1,0,358.0,2.7
Grillicious,1,0,1546.0,1.6
Grill'd 'n' More,1,563,563.0,1.8
Grill Punjab,1,2460,2460.0,2.2
Grill Masters,1,4356,2178.0,2.5
Grill Corner,1,1139,1139.0,1.6
Grill By The Ocean - The Rivatas,1,0,305.0,2.3
Grill Box,1,0,2360.0,4.4
Green Village Cafe,1,0,2358.0,4.8
Green Veg Thali,1,0,2895.0,3.2
Green Theory,1,2722,1361.0,4.8
Green Park Restaurant,1,0,2672.0,2.7
Green Park,1,0,1390.0,4.5
Green Light Dhaba,1,2525,2525.0,2.0
Green Leaf-A Family Paan Cafe,1,0,1438.0,2.9
Green Leaf Restaurant,1,0,2831.0,4.6
Green Leaf,1,3764,941.0,3.3
Gulnar,1,0,325.0,2.2
Gullu Di Bhatti,1,0,1508.0,1.4
Gulf Kitchen,1,0,1739.0,2.8
Gulati's,1,2523,2523.0,2.3
Gulati Vaishnu Dhaba,1,0,1546.0,2.3
Gulati Dhaba,1,1766,1766.0,1.4
Gulati,1,0,353.0,2.0
Gulabi Nagari,1,0,2931.0,4.0
Gulab Sweets & Restaurants,1,0,2193.0,3.6
Gulab,1,0,2078.0,4.1
Gujrat Special,1,0,1530.0,2.0
Gughan Supreme South Indian,1,810,810.0,4.7
Grunge - The Fern Hotel,1,0,1076.0,2.4
Grub Shub,1,0,1823.0,1.7
Grover Sweets,1,2345,2345.0,4.8
Grills  By The Promenade,1,0,2759.0,4.6
Guru Cafe,1,0,2045.0,2.0
Gurpal Foods,1,272,272.0,2.5
Gurgaon Pub Exchange,1,0,2045.0,4.9
Gurdas Ram Jalebi Wala,1,1557,1557.0,1.3
Guptaji Balaji Vaishno Bhojnalay,1,0,856.0,3.9
Gupta Sweets Shop,1,1539,1539.0,2.7
Gupta Sweet Mart,1,0,1543.0,4.8
Gupta Sandwiches & Snacks,1,0,782.0,4.5
Gupta Restaurant,1,1229,1229.0,4.8
Gupta Ji Special Chhole Bhature,1,0,632.0,1.7
Gupta Ji Burger Center,1,0,2863.0,2.9
Gupta Hotel,1,0,646.0,4.5
Gupta Brothers,1,2742,2742.0,5.0
Gupshup Cafe,1,0,183.0,4.7
Guppy,1,0,1954.0,3.8
Guntur Gongura,1,0,1866.0,2.5
Gymkhana Canteen,1,2646,2646.0,4.7
Gyab Chandra Dhaba,1,544,544.0,1.3
Gwalia Sweets & Fast Food,1,0,413.0,4.7
Gwalia,1,0,160.0,1.5
Guzzlers Inn,1,0,632.0,3.2
Guzzlers,1,1730,865.0,4.1
Gurunanak Vaishno Dhaba,1,0,1301.0,4.9
Gurunanak Dairy And Sweets,1,1042,1042.0,1.0
Gurumauli melting point,1,0,1376.0,2.1
Gurukrupa refreshment,1,2670,2670.0,1.9
Gurukrupa Nashta Point,1,0,694.0,2.5
Gurudev,1,0,1540.0,4.0
Guru Nanak Sweets,1,1570,1570.0,1.7
Guru Kripa Restaurant,1,0,860.0,4.5
Guru Kripa Bhojnalaya,1,0,1219.0,2.0
Guru Kripa,1,2676,1338.0,2.7
HIX Restaurant & Bar,1,0,1730.0,3.1
Buffetos,1,0,1301.0,1.1
Buffet Hut,1,1955,1955.0,4.0
Buff Buffet Buff,1,2910,1455.0,2.8
Budhsen Sweet House,1,1600,1600.0,3.1
Budhani Waferwala,1,1992,1992.0,2.4
Budget Thali House,1,2650,2650.0,3.0
Buddha Bites,1,0,2356.0,4.1
Budapest Bake Inn,1,0,1446.0,2.5
Bubsterr's,1,0,493.0,2.3
Bryn Flavour Restaurant,1,0,2718.0,1.8
Brunchiz,1,689,689.0,4.5
HBT Bakery,1,534,534.0,4.7
H3 Cafe,1,0,381.0,3.0
H.L  Vala Frankie,1,0,835.0,4.8
H Paramesha Fast Food Corner,1,0,2159.0,3.2
Haldi - Novotel Hyderabad Airport,1,0,2219.0,1.5
Hakuna Matata,1,0,1915.0,3.2
Hakkasan,1,0,500.0,3.2
Hakeem's Restaurant,1,0,1251.0,1.9
Haka House,1,0,1579.0,3.1
Hahn's Kitchen,1,0,276.0,1.9
Habibi fast food,1,621,621.0,1.5
Habibi Fast Food,1,0,509.0,4.8
Haagen Dazs,1,0,759.0,1.5
Haadie Restaurant,1,2479,2479.0,3.9
HVR Veg,1,2296,2296.0,2.2
HUB,1,0,1136.0,2.1
HR Sweets,1,1530,1530.0,1.6
HQ,1,0,252.0,4.1
HP Dhaba,1,0,2791.0,1.8
HOTEL SHREE RAM RESTAURANT,1,187,187.0,2.5
Hanky Franky,1,0,608.0,3.5
Hangover The Gastro Pub,1,333,333.0,1.5
Hangover,1,0,1156.0,3.3
Hangout- The Lounge Bar,1,0,557.0,3.7
Hangout Mini,1,0,1664.0,3.1
Hangout Cafe,1,0,1226.0,4.6
Hanglaatherium,1,0,336.0,4.4
Handi Restaurant,1,1602,801.0,1.0
Handee Restaurant,1,0,697.0,3.9
Hamro Bhansa Ghar,1,1919,1919.0,3.8
Hammered,1,0,607.0,3.8
Halwawala's,1,0,2552.0,2.0
Haldiram’s Sweets & Namkeen,1,0,730.0,1.9
Haldirams,1,0,2699.0,4.7
Haldiram's Express,1,0,2962.0,3.1
Haldiram's  Sweets & Namkeen - Thaat Bhaat,1,645,645.0,1.6
Hari Da Vaishnoo Dhaba,1,1911,1911.0,3.3
Hardy's,1,0,2250.0,3.1
Hardeep Punjab,1,0,2860.0,2.7
Harajuku - The O Hotel,1,0,632.0,3.8
Happy House Kitchen,1,0,2977.0,4.8
Happy Fast Food,1,0,875.0,2.2
Happy Endings,1,1606,1606.0,1.4
Happy Dosa House,1,151,151.0,4.1
Happy Da Restaurant,1,0,502.0,4.4
Happy And Healthy Food,1,1025,1025.0,3.1
Happinezz,1,0,2215.0,4.1
Happiness By Bake My Day,1,0,2560.0,1.6
Happiness,1,0,1156.0,2.8
Hanuman Misthan Bhandar,1,0,2949.0,4.3
Hanoi - Vietnamese Cuisine,1,0,923.0,4.9
Hanno Lala Rabri Wale,1,0,2262.0,4.3
Hasan Kafee,1,0,1667.0,1.9
Harsha Bar & Restaurant,1,2809,2809.0,4.3
Harry Juice,1,1903,1903.0,3.9
Harman Di Hatti,1,2185,2185.0,4.9
Hariyali Restaurant,1,2159,2159.0,3.4
Hariya Ji Milk Palace,1,778,778.0,4.2
Haristo Cafe & Pizzeria,1,187,187.0,1.5
Harish Lunch Home,1,1841,1841.0,4.7
Hariom Fastfood,1,0,1451.0,3.9
Haribhau Panipuriwale,1,0,1259.0,2.2
Hari Vedas,1,695,695.0,2.3
Hari Vadapav & Dabeli,1,2072,2072.0,1.2
Hari Om Restaurant,1,0,2819.0,2.5
Hari Om Fastfood,1,0,1312.0,1.2
Hari Haran Mess,1,331,331.0,1.5
Hari Dosa,1,0,2371.0,3.4
Brunch Italiano,1,482,482.0,3.7
Brufia,1,2218,2218.0,2.3
Bruciato Food Factory,1,1658,829.0,4.9
Brownie Heaven,1,3342,1671.0,3.7
Brown Grill Foods,1,0,2398.0,4.7
Brown Creams,1,0,2341.0,4.3
Brown Bunch Bakery,1,0,1093.0,4.4
Brown Bake,1,0,2527.0,2.4
Brother's Family Restaurant,1,0,1868.0,3.1
Brooks 37,1,0,2516.0,3.2
Brooks,1,991,991.0,1.1
British Brewing Company,1,499,499.0,2.7
Hattya Maharaj Rabdiwala,1,0,1318.0,2.0
Hashtag The Multicuisine,1,2003,2003.0,3.7
Hashtag Kitchen,1,1982,1982.0,1.2
Hash Cafe and Restaurant,1,0,373.0,3.1
Hemlata Dhaba,1,0,1283.0,1.3
Heart Beat Veg Restro,1,0,190.0,2.1
Healthy Panda,1,0,1270.0,3.5
Healthy Eatzzz,1,0,2966.0,3.5
Healthmafia,1,0,1325.0,2.5
HeBrews cafe,1,0,276.0,1.4
Hazuka Restaurant,1,0,680.0,1.2
Hazi Ji Restaurant,1,312,312.0,1.4
Hazel Ice Cream,1,2803,2803.0,4.7
Hawker's Unforked,1,0,2331.0,2.9
Haweli Da Dhaba,1,747,747.0,4.9
Havmor Ice Cream Parlour,1,0,2818.0,2.3
Havmor Fun Flavours,1,0,2513.0,2.2
Havmor - The Eatery,1,0,1928.0,3.2
Haveli The Bungalow Cafe,1,0,2356.0,4.5
Have More Restaurant & Bakers,1,2439,2439.0,3.7
Highland Park,1,1526,1526.0,5.0
Highland,1,1209,1209.0,3.3
High Tea - Royal Orchid Metropole,1,2164,2164.0,3.0
High Place,1,796,796.0,3.0
High End Haveli,1,0,2173.0,2.4
Hideout,1,0,2901.0,4.1
Hide Out Cafe,1,2142,2142.0,4.3
Hidden Place -  The Hangout,1,0,179.0,2.3
Hibas Restaurant,1,0,1246.0,4.8
Hi Spirits,1,0,1084.0,2.4
Hi LIfe Cafe,1,0,377.0,3.3
Hero Bakers,1,0,2484.0,3.7
Heritage Buffet,1,2774,2774.0,1.7
Herb & Spice - Ramada Powai Hotel and Convention Centre,1,0,2677.0,2.0
Hemu Restaurant,1,817,817.0,2.0
Hemu Cold Drinks,1,0,2239.0,4.5
Home Cafe,1,0,2126.0,1.8
Holi,1,0,2676.0,2.3
Hola Spanish Pub - Golden Tulip,1,0,2494.0,3.8
Hobnob Gourmet Cafébar,1,0,722.0,2.4
Ho5 Store,1,258,258.0,5.0
Hishi Cafe,1,0,1535.0,3.9
Hippodrome - James Hotel,1,0,270.0,1.9
Hippies Cafe,1,0,1648.0,2.3
Himalayan Soda & Softy,1,904,904.0,4.1
Himalaya,1,0,414.0,4.3
Himachal Juice & Softy Corner,1,0,1146.0,3.0
Hilton China,1,2439,2439.0,2.4
Hills Bakery & Cafe,1,0,575.0,3.4
Hill View Restaurant,1,0,2381.0,3.5
Hill Down Cafe,1,1463,1463.0,1.9
Highway 18,1,0,2502.0,3.7
Honey Bakers,1,0,1912.0,3.1
British Bakery Cafe,1,5442,2721.0,2.3
Bristow's Bistro,1,0,1160.0,4.9
Brindavan Sweets & Snacks,1,0,2678.0,1.2
Brilram's Balaji Bhavan,1,0,2868.0,3.6
Brijwasi Mithaiwala,1,529,529.0,1.5
Brijwasi Chat Bhandar,1,0,1563.0,4.3
Brijwasi Bakery,1,2976,2976.0,4.0
Brij Food,1,0,2511.0,4.1
Bridges,1,0,2206.0,1.4
Brewgarten,1,0,2155.0,3.8
Brewbot Eatery & Pub Brewery,1,0,397.0,2.9
Brewbakes,1,0,966.0,4.2
Brew Some Cafe,1,0,959.0,1.3
Honest Bakery,1,0,1300.0,1.3
Home Café by Mr Beans,1,2849,2849.0,2.3
Hot Billions,1,1777,1777.0,2.0
Hot & cool,1,0,2959.0,3.4
Hot & Tasty,1,0,1065.0,3.3
Hot & Spycy,1,578,289.0,2.0
Hot & Crusty,1,0,2409.0,2.4
Host,1,2797,2797.0,4.7
Hoshiyarpuri,1,2065,2065.0,1.1
Hoppers Kitchen & Pizza - Green Meadows Resorts,1,876,438.0,1.3
Hoppers,1,0,459.0,3.7
Hopes Cafe,1,0,2702.0,4.0
Hong Kong Fast Food,1,2527,2527.0,4.8
Hong Kong,1,0,2317.0,2.0
Honeys Delights,1,0,893.0,1.2
Honey Pizza,1,1934,1934.0,2.1
Honey Dew,1,348,348.0,2.5
Honey Buns,1,0,1734.0,3.9
Hot Wiens,1,0,1861.0,2.4
Hot Wheels,1,0,208.0,1.7
Hot Sandwiches,1,2164,2164.0,4.2
Hot N Spicy Chinese,1,909,909.0,1.8
Hot N Grill,1,0,466.0,3.6
Hot N Cold,1,0,1871.0,3.0
Hot Momos,1,1019,1019.0,4.9
Hot Millions Bar & Restaurant,1,0,1510.0,1.7
Hot Grills,1,2947,2947.0,4.2
Hot Feast,1,712,712.0,1.9
Hot Curry,1,0,595.0,3.1
Hot Chicken,1,0,493.0,3.1
Hot Chick,1,2861,2861.0,4.6
Hot Box,1,0,167.0,4.2
Hot Bite Restro,1,2480,2480.0,2.5
Hot Bite,1,0,644.0,4.2
Hotel Atithi's Roof Top Restaurant,1,3862,1931.0,1.3
Hotel Atil Kudla,1,0,2387.0,2.0
Hotel Atchayas,1,0,1653.0,2.8
Hotel Aswad,1,0,2932.0,2.9
Hotel Arthy,1,1828,1828.0,3.7
Hotel Archana,1,0,777.0,3.0
Hotel Arafa,1,1341,1341.0,4.4
Hotel Annapurna,1,1709,1709.0,1.1
Hotel Angan,1,0,988.0,3.7
Hotel Anand,1,0,926.0,3.5
Hotel Amrapali,1,0,1328.0,2.8
Hotel Alisha,1,0,2934.0,5.0
Hotel Akbari Continental,1,0,1368.0,3.4
Hotel AD Crown,1,0,873.0,2.9
Hot n Cool,1,0,2782.0,4.6
Hot and Tasty Rolls,1,0,1280.0,4.9
Hotel Darshan Towers - Amantran Restaurant,1,0,2799.0,2.5
Hotel Cross Lane,1,0,724.0,3.3
Hotel Cochin Fort,1,1448,1448.0,2.0
Hotel City Home,1,0,1355.0,4.5
Hotel Chowrangi,1,0,1812.0,2.7
Hotel Chicken Hut,1,0,1929.0,3.8
Hotel Cheap & Best,1,0,337.0,4.4
Hotel Celebration Inn,1,0,2297.0,4.7
Hotel Campus,1,0,2850.0,3.1
Hotel Bonanza Delish Restaurant,1,0,532.0,1.1
Hotel Blue Saphire,1,0,1423.0,2.7
Hotel Bira Swami,1,658,658.0,4.5
Hotel Bigcity,1,0,398.0,3.5
Hotel Banaras,1,0,552.0,3.3
Hotel Baba Palace,1,619,619.0,4.5
Hotel BK Castle,1,0,1046.0,1.3
Hotel Hanuman,1,1043,1043.0,1.2
Hotel Haji Basheer And Sons,1,0,1625.0,2.9
Hotel HK Continental,1,1256,1256.0,2.9
Hotel Guru Kripa,1,2071,2071.0,3.0
Hotel Green Ridge,1,2183,2183.0,3.6
Hotel Green Park,1,529,529.0,1.9
Hotel Grand and Restaurant,1,2341,2341.0,1.3
Hotel Ginger,1,2738,1369.0,3.4
Hotel Gaurav,1,0,1198.0,1.7
Hotel Ganga,1,0,2407.0,3.2
Hotel Excel Executive,1,2020,2020.0,4.4
Hotel Enjoy,1,629,629.0,1.5
Hotel Dream Line,1,0,1367.0,3.1
Hotel Downtown,1,0,2916.0,3.6
Hotel Deepak,1,1165,1165.0,1.2
Hotel Dasterkhwan,1,0,2484.0,2.5
Hotel Kanchan,1,0,1054.0,1.8
Hotel Kamal Grand,1,0,1710.0,4.7
Hotel Kama International,1,0,2463.0,4.9
Hotel Kalyani Dhaba,1,0,459.0,1.3
Hotel Kalvan,1,494,494.0,3.9
Hotel Kalika,1,1185,1185.0,1.9
Hotel Kailash Garden,1,1326,1326.0,2.6
Hotel Junior Kuppanna,1,1432,716.0,1.3
Hotel JayaDurga,1,0,1090.0,3.0
Hotel Jay Durga,1,1982,1982.0,4.5
Hotel Jagat Inn,1,0,765.0,3.5
Hotel Indraprasttha,1,2353,2353.0,4.2
Hotel Imperia Suites,1,0,2205.0,1.6
Hotel Holy Basil,1,2589,2589.0,1.2
Hotel Highway Inn,1,0,1654.0,4.6
Hotel Hemanth,1,0,879.0,1.1
Brew Meister,1,0,2278.0,1.6
Brew Lounge,1,1890,1890.0,4.9
Brew House Cafe and Bar,1,194,194.0,3.9
Breezy Cow Bar,1,300,300.0,2.4
Breeze Lounge,1,762,381.0,2.0
Breathe,1,0,370.0,1.6
Breads and Banter,1,578,578.0,3.1
Breadliner,1,0,1449.0,2.2
Breadkraft,1,5350,2675.0,2.9
Bread N Butter,1,0,2713.0,3.1
Bread & Better,1,0,1607.0,1.6
Brat's Cafe,1,0,2627.0,2.3
Branche Bar - Hotel Golden Tulip,1,166,166.0,1.9
Hotel Kathir Palace,1,0,2883.0,1.7
Hotel Kartikeya Grande,1,0,1606.0,2.1
Hotel Kartik,1,708,708.0,3.7
Hotel Mylari,1,0,196.0,3.1
Hotel Muthu Rowther - Biryani Hut,1,0,1971.0,3.2
Hotel Mrignayani,1,0,937.0,1.7
Hotel Morya,1,0,1165.0,4.6
Hotel Mint Malabar,1,2336,1168.0,5.0
Hotel Midcity,1,0,1889.0,1.9
Hotel Meghdoot,1,0,2995.0,4.1
Hotel Mayor Restaurant,1,1040,1040.0,1.4
Hotel Maya International,1,0,770.0,2.7
Hotel Marathi Khasiyat,1,0,937.0,4.8
Hotel Maratha,1,0,1723.0,1.3
Hotel Malik Residency,1,0,768.0,3.3
Hotel Madni Darbar,1,0,2508.0,1.1
Hotel Madhuban,1,0,2112.0,3.3
Hotel Lakshmi Prakash,1,0,2317.0,1.5
Hotel Kins,1,861,861.0,4.6
Hotel Plaza,1,0,1289.0,2.1
Hotel Platinum,1,0,2250.0,1.5
Hotel Pechies,1,0,1824.0,2.8
Hotel Pawan Putra,1,3172,1586.0,2.0
Hotel Park Street,1,0,1771.0,3.1
Hotel Paradise - Palarivattom,1,0,2998.0,2.8
Hotel Pancharatna Paradise,1,0,2492.0,2.4
Hotel Pahunchar,1,2184,2184.0,4.9
Hotel Orient Taibah,1,0,1039.0,1.0
Hotel Om Sai,1,0,1364.0,2.6
Hotel Okasu,1,2039,2039.0,3.0
Hotel Noorjaha,1,537,537.0,2.6
Hotel Nitya,1,0,497.0,3.7
Hotel New Rich Garden,1,1294,1294.0,1.4
Hotel Narayanam,1,0,2863.0,2.9
Hotel Nandan Le Mexitthachi,1,0,1750.0,1.5
Hotel Ranjana Pure Veg,1,1898,1898.0,2.1
Hotel Ramakant,1,2676,1338.0,2.3
Hotel Ram Krishna Inn,1,0,1460.0,3.7
Hotel Rajkamal,1,0,2291.0,4.6
Hotel Rajhans Regency,1,0,1213.0,3.7
Hotel Raj Plaza,1,0,2491.0,4.4
Hotel Raj Darbar,1,1311,1311.0,1.4
Hotel Radhika Deluxe,1,0,1273.0,1.9
Hotel R K Emperial,1,0,206.0,3.4
Hotel Punjabi Tadka,1,0,1351.0,3.8
Hotel Prince,1,0,214.0,3.0
Hotel Prem Nivas,1,899,899.0,2.9
Hotel Preetam,1,1920,1920.0,3.2
Hotel Prakash Regency,1,0,1675.0,4.1
Hotel Prakash,1,0,1518.0,4.3
Hotel Poonam,1,0,2114.0,4.9
Boulevard - The Orchid,1,2758,1379.0,2.6
Bottoms Up,1,872,872.0,3.7
Botticino - Trident,1,1420,1420.0,4.2
Botanica Cafe & Diner,1,0,817.0,2.5
Bosotto Bros,1,0,413.0,3.3
Born and Bread in Ranchi,1,0,1743.0,4.2
Bora Bora,1,0,1157.0,4.6
Boomerang Restro and Lounge,1,0,1896.0,1.3
Boombox Cafe Reloaded,1,3752,1876.0,4.2
Hotel Sai Suprabaatham,1,0,779.0,1.4
Hotel Sahil & Restaurant,1,0,227.0,4.2
Hotel Saad,1,0,2548.0,4.6
Hotel Royal Inn,1,0,2110.0,4.8
Hotel Royal Estate Restaurant & Bar,1,0,2161.0,1.4
Hotel Royal Dizire,1,0,1913.0,1.6
Hotel Royal Ajmer,1,0,1337.0,1.1
Hotel Sri Annapoorna,1,0,351.0,4.9
Hotel Sitara Grand,1,0,1355.0,2.1
Hotel Shyam Excellency,1,0,201.0,4.0
Hotel Shree Leela,1,2172,2172.0,2.2
Hotel Shivneri Palace,1,0,912.0,2.5
Hotel Shikhar Palace,1,0,1724.0,4.7
Hotel Shawarma,1,0,1241.0,2.6
Hotel Sarja,1,2294,2294.0,2.5
Hotel Sarathy,1,5282,2641.0,2.3
Hotel Sapphire Rooftop Restaurant,1,1873,1873.0,4.0
Hotel Sandalwood,1,0,2779.0,1.7
Hotel Samrat Red Tomato,1,950,950.0,2.4
Hotel Sai Suprabatham,1,0,2299.0,1.8
Brahmin's Thatte Idli,1,0,2584.0,3.9
Brahma Kamal,1,1337,1337.0,2.5
Bourn Bon,1,0,2943.0,3.6
Hotel The Raj Continental,1,0,1634.0,3.2
Hotel Tarangan,1,0,1426.0,3.7
Hotel TNG,1,0,2920.0,2.7
Hotel Swosti,1,197,197.0,4.9
Hotel Swadisht,1,2174,2174.0,3.8
Hotel Suyog,1,0,2947.0,3.0
Hotel Surbhi Restaurant & Bar,1,0,2307.0,1.8
Hotel Surahi Bar,1,0,2981.0,4.7
Hotel Surabi,1,0,2633.0,2.4
Hotel Suman,1,497,497.0,4.0
Hotel Sukun,1,0,657.0,2.0
Hotel Sugar Palm Restaurant,1,0,744.0,1.9
Hotel Subhadhra Residency,1,260,260.0,1.7
Hotel Subani,1,6327,2109.0,1.8
Hotel Srinivasa,1,1804,1804.0,3.3
Hotel Sridurga Bhavan,1,0,1138.0,1.7
House Of Size Zero,1,0,2218.0,3.6
House Of Paan,1,0,428.0,3.4
House Of Flavours,1,0,900.0,4.1
Hottey & Smokey,1,2654,1327.0,2.7
Hotelkaar Biriyani,1,0,378.0,1.4
Hotel sangamam,1,0,2515.0,4.8
Hotel Yamuna Hills Dhaba,1,0,2880.0,3.2
Hotel Winsome,1,537,537.0,1.4
Hotel Windsor Castle,1,0,2722.0,4.0
Hotel Vrundavan Pure Veg Restaurant,1,0,2382.0,1.1
Hotel Vrajbhumi,1,1872,1872.0,2.5
Hotel Vanas,1,0,214.0,3.2
Hotel Vaibhava,1,0,2991.0,2.5
Hotel Uttam Maratha Veg Nonveg Restaurant,1,0,1262.0,4.0
